City_ID,City,Country,Date,Lat,Lng,Cloudiness,Humidity,Max Temp,Wind Speed
240,Nouadhibou,MR,1673785301,20.931,-17.0347,38,33,23.99,5.14
241,Tamandaré,BR,1673785302,-8.7597,-35.1047,68,72,26.89,4.23
242,Aklavik,CA,1673785302,68.2191,-135.0107,100,100,-29.4,1.0
243,Severnoye,RU,1673785302,56.3491,78.3619,67,97,-16.04,3.0
244,Fairbanks,US,1673785303,64.8378,-147.7164,75,82,-15.78,3.09
245,Saldanha,ZA,1673785303,-33.0117,17.9442,36,70,21.0,7.99
246,Eydhafushi,MV,1673785303,5.1033,73.0708,21,69,26.58,4.63
247,Tarata,BO,1673785303,-17.6167,-66.0167,29,64,15.68,0.79
248,Omboué,GA,1673785304,-1.5746,9.2618,96,68,28.66,2.03
249,Jalu,LY,1673785304,29.0331,21.5482,48,45,19.55,9.15
250,Tancheng,CN,1673785305,27.4375,115.4976,100,96,2.34,2.23
251,Koróni,GR,1673785305,36.8,21.95,45,57,16.84,1.12
252,Ouro Sogui,SN,1673785305,15.6064,-13.3211,0,15,33.0,4.12
253,Santiago,CL,1673784509,-33.4569,-70.6483,0,45,23.47,1.03
254,Ola,RU,1673785306,59.5833,151.2833,100,90,-23.02,6.64
255,Pudozh,RU,1673785306,61.8099,36.5345,100,93,1.13,5.1
256,Auki,SB,1673785306,-8.7676,160.7034,100,83,24.46,1.3
257,Te Anau,NZ,1673785307,-45.4167,167.7167,1,90,13.13,1.22
258,Yangcun,CN,1673785307,39.3639,117.0603,0,23,-3.01,3.91
259,Yumen,CN,1673785307,40.2833,97.2,98,80,-13.14,10.04
260,Taoudenni,ML,1673785308,22.6783,-3.9836,0,14,24.59,5.95
261,Port Lincoln,AU,1673785308,-34.7333,135.8667,99,62,17.98,8.53
262,Maumere,ID,1673785308,-8.6199,122.2111,99,82,26.9,2.9
263,Don Luan,VN,1673785309,11.5333,106.9167,2,65,24.19,0.76
264,High Prairie,CA,1673785309,55.4334,-116.4858,100,97,-3.63,0.87
265,Lebedinyy,RU,1673785310,58.5167,125.5167,100,99,-41.02,1.79
266,Vanavara,RU,1673785160,60.34,102.2797,100,97,-31.06,2.03
267,Hualmay,PE,1673785310,-11.0964,-77.6139,85,82,20.15,2.47
268,Itō,JP,1673785311,34.9667,139.0833,100,96,8.71,0.45
269,Pokhara,NP,1673785311,28.2333,83.9833,0,63,12.29,1.38
270,Carangola,BR,1673785312,-20.7331,-42.0294,97,77,25.72,1.58
271,Saint-Augustin,CA,1673785312,51.226,-58.6502,96,88,-10.55,4.67
272,Coahuayana Viejo,MX,1673785312,18.7333,-103.6833,0,78,19.49,1.34
273,Rizhao,CN,1673785313,35.4275,119.4553,100,36,-3.59,4.33
274,Pamplona,ES,1673785313,42.8169,-1.6432,75,76,9.15,5.14
275,Neiafu,TO,1673785313,-18.65,-173.9833,75,94,25.38,0.0
276,Alice Springs,AU,1673785313,-23.7,133.8833,16,40,31.23,2.06
277,Valparaíso,CL,1673785160,-33.0393,-71.6273,100,100,16.38,2.57
278,Quaraí,BR,1673785314,-30.3875,-56.4514,0,45,27.62,3.16
279,Saint-Philippe,RE,1673785314,-21.3585,55.7679,46,77,29.77,5.83
280,Kristianstad,SE,1673785130,56.0313,14.1524,75,70,6.08,8.23
281,Linares,CL,1673785315,-35.85,-71.6,0,54,16.35,1.49
282,Karratha,AU,1673785315,-20.7377,116.8463,17,77,27.82,4.46
283,Dingle,PH,1673785315,10.9995,122.6711,99,94,24.05,2.59
284,George Town,MY,1673785300,5.4112,100.3354,20,82,28.86,2.57
285,Pronsk,RU,1673785316,54.1048,39.6092,90,94,-6.22,5.04
286,Bjørnevatn,NO,1673785316,69.6672,29.9847,0,85,-7.21,1.54
287,Fortuna,US,1673785317,40.5982,-124.1573,75,96,9.19,3.09
288,Kaitangata,NZ,1673785317,-46.2817,169.8464,22,95,14.4,1.43
289,Wieliczka,PL,1673785317,49.9874,20.0647,100,57,8.62,3.58
290,El Alto,PE,1673785318,-4.2714,-81.2147,83,66,20.81,3.88
291,Coquimbo,CL,1673785318,-29.9533,-71.3436,75,82,16.85,2.06
292,Pimenta Bueno,BR,1673785168,-11.6725,-61.1936,76,87,24.48,0.65
293,Tete,MZ,1673785318,-16.1564,33.5867,40,55,33.05,3.6
294,Muravlenko,RU,1673785318,63.7898,74.523,99,95,-15.1,5.2
295,Kwekwe,ZW,1673785319,-18.9281,29.8149,46,48,27.63,4.49
296,Kushmurun,KZ,1673785319,52.4503,64.6311,55,85,-13.96,2.37
297,Barreirinhas,BR,1673785319,-2.7469,-42.8264,100,80,27.22,3.69
298,Pevek,RU,1673785320,69.7008,170.3133,10,97,-30.86,0.96
299,Şuhut,TR,1673784984,38.5311,30.5458,97,52,6.91,0.75
300,Araranguá,BR,1673785320,-28.9347,-49.4858,100,95,21.28,0.65
301,Awjilah,LY,1673785321,29.1081,21.2869,39,47,19.37,9.54
302,Oxelösund,SE,1673785264,58.6706,17.1015,20,87,4.21,4.63
303,Soledade,BR,1673785321,-28.8183,-52.5103,100,98,18.01,1.64
304,Itarema,BR,1673785321,-2.9248,-39.9167,100,68,28.36,5.96
305,Carberry,CA,1673785322,49.8689,-99.3602,100,98,-7.87,1.06
306,Dunedin,NZ,1673785322,-45.8742,170.5036,39,85,16.0,1.79
307,Kudahuvadhoo,MV,1673785322,2.6708,72.8944,56,70,26.51,1.91
308,Springfield,US,1673785322,37.2153,-93.2982,0,77,3.46,9.26
309,Palmer,US,1673785050,42.1584,-72.3287,100,67,0.26,9.26
310,Viedma,AR,1673785322,-40.8135,-62.9967,19,56,19.58,6.04
311,Paraíso,CR,1673785323,9.8383,-83.8656,96,100,17.2,2.37
312,Bukama,CD,1673785323,-9.2,25.85,100,89,23.01,1.73
313,Kutum,SD,1673785323,14.2,24.6667,94,15,24.76,2.59
314,Asahikawa,JP,1673785323,43.7678,142.3703,97,94,-11.83,0.89
315,Coldwater,US,1673785324,41.9403,-85.0005,0,86,-3.95,1.54
316,Fare,PF,1673785324,-16.7,-151.0167,100,68,26.36,6.2
317,Igarka,RU,1673785154,67.4667,86.5833,34,99,-42.67,1.4
318,Maun,BW,1673785324,-19.9833,23.4167,75,48,30.98,3.6
319,Sakakah,SA,1673785324,29.9697,40.2064,14,44,13.76,1.46
320,Tura,IN,1673785325,25.5198,90.2201,0,50,15.39,1.46
321,General Roca,AR,1673785100,-39.0333,-67.5833,1,43,20.35,3.44
322,Abrau-Dyurso,RU,1673785325,44.69,37.59,100,73,2.7,0.87
323,Yaan,NG,1673785325,7.3833,8.5667,8,11,34.48,3.95
324,Labuhan,ID,1673785326,-6.8844,112.2051,100,79,27.46,6.13
325,Yunyang,CN,1673785326,33.4474,112.7142,99,61,-0.23,1.22
326,Okhotsk,RU,1673785326,59.3833,143.3,100,99,-26.56,4.38
327,Whitehorse,CA,1673785327,60.7161,-135.0538,100,89,-11.61,0.0
328,Dale,US,1673785327,38.1689,-86.99,0,100,-1.52,3.6
329,Great Falls,US,1673785327,47.5002,-111.3008,100,82,4.12,1.54
330,Sistranda,NO,1673785327,63.7256,8.834,100,70,-0.02,8.71
331,Watsa,CD,1673785327,3.0372,29.5355,23,21,32.57,2.15
332,Chalmette,US,1673785328,29.9427,-89.9634,0,76,9.0,2.57
333,Ahipara,NZ,1673785328,-35.1667,173.1667,20,88,14.65,3.0
334,Gongzhuling,CN,1673785328,43.5008,124.8198,0,69,-16.45,3.0
335,Grand Gaube,MU,1673785328,-20.0064,57.6608,28,67,29.22,3.13
336,Safi,MA,1673785329,32.2994,-9.2372,4,65,17.62,3.54
337,Jalalabad,AF,1673785329,34.4265,70.4515,0,18,8.21,1.69
338,Caramay,PH,1673785329,10.1815,119.236,100,94,24.25,2.35
339,Bhisho,ZA,1673785330,-32.8472,27.4422,100,83,21.35,3.86
340,Srednekolymsk,RU,1673785330,67.45,153.6833,98,100,-41.54,1.57
341,Nianzishan,CN,1673785330,47.5167,122.8833,1,74,-20.99,4.14
342,Sur,OM,1673785330,22.5667,59.5289,1,43,21.23,5.53
343,Batticaloa,LK,1673785330,7.7102,81.6924,85,81,25.57,5.21
344,Japura,ID,1673785330,-0.3167,102.35,100,85,25.25,1.15
345,Utica,US,1673785331,43.1009,-75.2327,37,91,-7.82,0.89
346,Matara,LK,1673785331,5.9485,80.5353,82,77,26.03,1.59
347,Naples,IT,1673785088,40.8333,14.25,40,70,15.63,2.06
348,Sangar,RU,1673785331,63.9242,127.4739,78,100,-53.68,0.51
349,Palamós,ES,1673785332,41.8484,3.1291,85,45,15.78,3.13
350,Māngrol,IN,1673785332,21.1167,70.1167,2,32,24.11,4.42
351,Honiara,SB,1673785332,-9.4333,159.95,100,84,24.54,0.34
352,Maamba,ZM,1673785332,-17.3667,27.15,93,55,28.92,3.98
353,Siilinjärvi,FI,1673785333,63.0833,27.6667,100,93,1.01,7.2
354,Portland,US,1673785267,45.5234,-122.6762,100,86,9.56,3.58
355,San Cristobal,VE,1673785334,7.7669,-72.225,46,84,19.1,0.78
