City_ID,City,Country,Date,Lat,Lng,Cloudiness,Humidity,Max Temp,Wind Speed
133,Sakaiminato,JP,1673999344,35.55,133.2333,100,93,4.99,2.06
134,Karratha,AU,1673999345,-20.7377,116.8463,97,68,28.3,4.7
135,Sinnamary,GF,1673998974,5.3833,-52.95,92,84,24.09,3.76
136,Mishan,CN,1673999345,45.55,131.8833,9,96,-23.26,1.24
137,Suntar,RU,1673999265,62.1444,117.6319,86,100,-54.91,0.93
138,Urazovo,RU,1673999346,50.0836,38.0395,98,86,0.32,6.69
139,Roald,NO,1673999346,62.5833,6.1333,100,86,2.64,1.03
140,Aklavik,CA,1673998957,68.2191,-135.0107,93,100,-31.44,0.92
141,Ranau,MY,1673999346,5.9538,116.6641,94,92,22.71,0.39
142,Tuatapere,NZ,1673998929,-46.1333,167.6833,9,53,20.42,2.6
143,Poso,ID,1673999347,-1.3959,120.7524,100,70,29.08,1.49
144,Arraial do Cabo,BR,1673998895,-22.9661,-42.0278,1,91,23.58,8.69
145,Phuket,TH,1673999146,8.0,98.25,20,88,23.12,1.54
146,Luganville,VU,1673999347,-15.5333,167.1667,91,75,28.19,3.79
147,Neiafu,TO,1673999347,-18.65,-173.9833,40,79,31.38,5.14
148,Manokwari,ID,1673999347,-0.8667,134.0833,100,73,26.82,0.21
149,Lorengau,PG,1673999348,-2.0226,147.2712,100,75,27.96,1.15
150,Maridi,SS,1673999348,4.9158,29.4742,11,34,21.75,1.84
151,Fortuna,US,1673998871,40.5982,-124.1573,0,65,12.18,1.34
152,Bambanglipuro,ID,1673999348,-7.95,110.2833,98,85,25.41,1.97
153,Priargunsk,RU,1673999349,50.3691,119.1012,100,99,-24.81,1.11
154,Grindavik,IS,1673999019,63.8424,-22.4338,20,63,-4.74,6.69
155,Maxixe,MZ,1673999349,-23.8597,35.3472,71,79,26.28,3.28
156,Sakakah,SA,1673999349,29.9697,40.2064,0,58,6.76,1.55
157,Marsá Maţrūḩ,EG,1673999349,31.3525,27.2453,0,82,11.11,0.0
158,Mayo,US,1673999350,38.8876,-76.5119,100,89,8.41,2.06
159,Salaga,GH,1673999350,8.5508,-0.5188,9,17,27.88,2.12
160,Chifeng,CN,1673999350,42.2683,118.9636,8,77,-14.98,2.31
161,Gádoros,HU,1673999351,46.6667,20.6,100,73,11.66,10.17
162,Bambous Virieux,MU,1673998868,-20.3428,57.7575,75,83,26.14,6.69
163,Fethiye,TR,1673999351,36.6217,29.1164,61,84,16.93,2.54
164,Nishihara,JP,1673999351,26.1842,127.7558,75,70,16.6,6.17
165,Kavieng,PG,1673998963,-2.5744,150.7967,100,77,26.55,1.37
166,Kendari,ID,1673999352,-3.945,122.4989,89,85,26.44,1.03
167,Yulara,AU,1673998957,-25.2406,130.9889,13,41,29.6,10.11
168,Buta,CD,1673999352,2.7858,24.73,82,46,22.83,0.33
169,Philadelphia,US,1673999129,39.9523,-75.1638,100,68,7.82,2.06
170,Tevriz,RU,1673999353,57.509,72.4042,20,90,-14.29,2.6
171,Kardašova Řečice,CZ,1673999353,49.1848,14.8532,100,95,2.53,4.13
172,Decatur,US,1673999250,39.8403,-88.9548,100,75,6.03,4.12
173,Ancud,CL,1673998881,-41.8697,-73.8203,97,81,14.88,1.77
174,East London,ZA,1673998905,-33.0153,27.9116,83,95,24.02,1.5
175,Saint George,US,1673998911,37.1041,-113.5841,20,74,7.33,4.12
176,Pisticci,IT,1673999354,40.3906,16.5568,13,52,14.0,7.99
177,São Filipe,CV,1673998928,14.8961,-24.4956,90,61,24.86,6.01
178,Alofi,NU,1673998892,-19.0595,-169.9187,75,79,29.94,2.06
179,Whitehorse,CA,1673998924,60.7161,-135.0538,100,86,-3.57,4.12
180,Moranbah,AU,1673998926,-22.0016,148.0466,99,88,22.01,8.39
181,Ribeira Grande,PT,1673998945,38.5167,-28.7,50,91,14.32,3.58
182,Vaini,TO,1673998859,-21.2,-175.2,75,83,28.09,2.57
183,Montes Claros,BR,1673998919,-16.735,-43.8617,0,61,24.88,3.6
184,Benalla,AU,1673999355,-36.55,145.9833,100,88,23.25,2.67
185,Chimoré,BO,1673999355,-16.9833,-65.1333,94,91,23.52,1.37
186,Northam,GB,1673999356,51.0333,-4.2167,52,73,4.23,7.94
187,Elko,US,1673999356,41.0002,-115.5012,100,88,-5.98,1.76
188,Iqaluit,CA,1673998932,63.7506,-68.5145,100,69,-24.06,1.54
189,Hofn,IS,1673999356,64.2539,-15.2082,0,54,-4.99,6.69
190,Ziro,IN,1673999357,27.6333,93.8333,80,96,0.55,1.4
191,Orlik,RU,1673999357,52.5178,99.825,100,94,-19.23,3.33
192,Caravelas,BR,1673998902,-17.7125,-39.2481,42,85,24.18,2.16
193,Evensk,RU,1673999024,61.95,159.2333,100,76,-17.84,5.05
194,Hualmay,PE,1673999357,-11.0964,-77.6139,92,77,21.56,3.88
195,Yellowknife,CA,1673998881,62.456,-114.3525,100,85,-11.71,2.57
196,Bay Village,US,1673999357,41.4848,-81.9221,100,80,9.6,7.72
197,Shetpe,KZ,1673999358,44.1667,52.1167,0,39,-3.53,3.69
